Date,Week_Number,Product_Name,Daily_Quantity_Sold,Weekly_Total_Quantity_Per_Product,Unit_Price,Revenue_Generated,Estimated_Profit,Weekly_Total_Revenue,Weekly_Total_Profit,Profit_Margin_Percentage,Expense_Allocated,Net_Profit_After_Expense,Net_Profit_Margin_%
2024-03-02,9,Americano,21,115,150.0,3150.0,1466.7696888573762,17250.0,8066.107216886147,0.4656411710658337,382.03473228600456,2767.9652677139957,87.87191326076177
2024-03-02,9,Mocha,14,111,220.0,3080.0,1496.3338417751377,24420.0,12209.768430241686,0.4858226759010187,373.54507156853776,2706.454928431462,87.87191326076176
2024-03-02,9,Cold Coffee,26,163,250.0,6500.0,2918.0211739043634,40750.0,21733.99983604004,0.4489263344468251,788.3256380504856,5711.674361949515,87.87191326076176
2024-03-02,9,Sandwich,18,132,180.0,3240.0,1817.8907852332331,23760.0,11167.936287956363,0.5610774028497634,392.95001035131895,2847.049989648681,87.87191326076176
2024-03-02,9,Burger,15,125,220.0,3300.0,1372.0639482612994,27500.0,12608.764078582088,0.4157769540185755,400.2268623948619,2899.773137605138,87.87191326076176
2024-03-02,9,Pasta,17,137,300.0,5100.0,2784.5960718015976,41100.0,17516.344120472022,0.5459992297650191,618.5324237011502,4481.46757629885,87.87191326076177
2024-03-02,9,Brownie,27,140,140.0,3780.0,1492.4224328895075,19600.0,9787.457645818697,0.3948207494416687,458.44167874320544,3321.5583212567944,87.87191326076176
2024-03-03,9,Espresso,14,116,120.0,1680.0,651.8253616061536,13920.0,6368.764560843142,0.3879912866703295,203.75185721920244,1476.2481427807975,87.87191326076176
2024-03-03,9,Cappuccino,22,145,180.0,3960.0,1355.2290562666958,26100.0,11423.107360278686,0.342229559663307,480.2722348738343,3479.7277651261657,87.87191326076176
2024-03-03,9,Latte,9,102,200.0,1800.0,661.328104874456,20400.0,10239.845913747433,0.3674045027080311,218.30556130628833,1581.6944386937116,87.87191326076176
2024-03-03,9,Americano,11,115,150.0,1650.0,564.042863074793,17250.0,8066.107216886147,0.3418441594392685,200.11343119743094,1449.886568802569,87.87191326076176
2024-03-03,9,Mocha,18,111,220.0,3960.0,1930.7074560218773,24420.0,12209.768430241686,0.4875523878843124,480.2722348738343,3479.7277651261657,87.87191326076176
2024-03-03,9,Cold Coffee,26,163,250.0,6500.0,3683.9813615763337,40750.0,21733.99983604004,0.566766363319436,788.3256380504856,5711.674361949515,87.87191326076176
2024-03-03,9,Sandwich,17,132,180.0,3060.0,1116.295481250736,23760.0,11167.936287956363,0.3648024448531817,371.1194542206901,2688.88054577931,87.87191326076177
2024-03-03,9,Burger,26,125,220.0,5720.0,2149.2020490369687,27500.0,12608.764078582088,0.375734623957512,693.7265614844273,5026.273438515573,87.87191326076176
2024-03-03,9,Pasta,28,137,300.0,8400.0,3943.543846405364,41100.0,17516.344120472022,0.469469505524448,1018.759286096012,7381.240713903988,87.87191326076176
2024-03-03,9,Brownie,10,140,140.0,1400.0,775.0466505355953,19600.0,9787.457645818697,0.5536047503825681,169.79321434933536,1230.2067856506646,87.87191326076176
2024-03-04,10,Espresso,24,162,120.0,2880.0,1848.4198790661208,19440.0,10260.4169373788,0.6418124580090698,349.2888980900613,2530.711101909939,87.87191326076177
2024-03-04,10,Cappuccino,23,129,180.0,4140.0,2002.198823338373,23220.0,10102.925566416625,0.4836229041880128,502.10279100446314,3637.897208995537,87.87191326076176
2024-03-04,10,Latte,14,151,200.0,2800.0,1117.3387292094558,30200.0,16285.832962454788,0.3990495461462342,339.5864286986707,2460.4135713013293,87.87191326076176
2024-03-04,10,Americano,17,142,150.0,2550.0,854.7195514710307,21300.0,8971.61251004993,0.3351841378317767,309.2662118505751,2240.733788149425,87.87191326076177
2024-03-04,10,Mocha,22,94,220.0,4840.0,1780.8351772862784,20680.0,10312.918958060338,0.3679411523318757,586.9993981791308,4253.00060182087,87.87191326076177
2024-03-04,10,Cold Coffee,5,131,250.0,1250.0,474.52388402361765,32750.0,15920.271918864788,0.3796191072188941,151.601084240478,1098.398915759522,87.87191326076176
2024-03-04,10,Sandwich,14,147,180.0,2520.0,914.2674415305256,26460.0,13010.62641366614,0.3628045402898912,305.62778582880367,2214.3722141711964,87.87191326076177
2024-03-04,10,Burger,14,115,220.0,3080.0,939.2519399020368,25300.0,11943.749647612038,0.3049519285396223,373.54507156853776,2706.454928431462,87.87191326076176
2024-03-04,10,Pasta,11,143,300.0,3300.0,1606.926028104151,42900.0,18028.72907120358,0.4869472812436821,400.2268623948619,2899.773137605138,87.87191326076176
2024-03-04,10,Brownie,18,104,140.0,2520.0,997.9425902228418,14560.0,6407.361958497845,0.3960089643741435,305.62778582880367,2214.3722141711964,87.87191326076177
2024-03-05,10,Espresso,30,162,120.0,3600.0,2307.6116131894496,19440.0,10260.4169373788,0.6410032258859583,436.61112261257665,3163.3888773874232,87.87191326076176
2024-03-05,10,Cappuccino,23,129,180.0,4140.0,2043.8171428911835,23220.0,10102.925566416625,0.4936756383795129,502.10279100446314,3637.897208995537,87.87191326076176
2024-03-05,10,Latte,24,151,200.0,4800.0,2611.661220089127,30200.0,16285.832962454788,0.5440960875185681,582.1481634834355,4217.851836516565,87.87191326076176
2024-03-05,10,Americano,25,142,150.0,3750.0,1290.7418345079118,21300.0,8971.61251004993,0.3441978225354431,454.803252721434,3295.196747278566,87.87191326076176
2024-03-05,10,Mocha,15,94,220.0,3300.0,1993.0726828387003,20680.0,10312.918958060338,0.6039614190420304,400.2268623948619,2899.773137605138,87.87191326076176
2024-03-05,10,Cold Coffee,19,131,250.0,4750.0,2241.0858296457823,32750.0,15920.271918864788,0.4718075430833226,576.0841201138163,4173.915879886184,87.87191326076176
2024-03-05,10,Sandwich,19,147,180.0,3420.0,2070.6455227932456,26460.0,13010.62641366614,0.605451907249487,414.78056648194774,3005.219433518052,87.87191326076176
2024-03-05,10,Burger,19,115,220.0,4180.0,2093.8559533133243,25300.0,11943.749647612038,0.5009224768692163,506.95402570015835,3673.045974299842,87.87191326076177
2024-03-05,10,Pasta,26,143,300.0,7800.0,3621.453659660293,42900.0,18028.72907120358,0.4642889307256785,945.9907656605826,6854.009234339417,87.87191326076176
2024-03-05,10,Brownie,11,104,140.0,1540.0,699.4126821953096,14560.0,6407.361958497845,0.4541640793476036,186.77253578426888,1353.227464215731,87.87191326076176
2024-03-06,10,Espresso,21,162,120.0,2520.0,918.608757284052,19440.0,10260.4169373788,0.3645272846365286,305.62778582880367,2214.3722141711964,87.87191326076177
2024-03-06,10,Cappuccino,20,129,180.0,3600.0,1144.734663651308,23220.0,10102.925566416625,0.3179818510142522,436.61112261257665,3163.3888773874232,87.87191326076176
2024-03-06,10,Latte,30,151,200.0,6000.0,3776.233553213017,30200.0,16285.832962454788,0.6293722588688362,727.6852043542943,5272.314795645706,87.87191326076177
2024-03-06,10,Americano,30,142,150.0,4500.0,2102.423469943458,21300.0,8971.61251004993,0.4672052155429906,545.7639032657208,3954.2360967342793,87.87191326076176
2024-03-06,10,Mocha,28,94,220.0,6160.0,3620.481331265572,20680.0,10312.918958060338,0.5877404758548006,747.0901431370755,5412.909856862924,87.87191326076176
2024-03-06,10,Cold Coffee,10,131,250.0,2500.0,1100.6190119704472,32750.0,15920.271918864788,0.4402476047881789,303.202168480956,2196.797831519044,87.87191326076176
2024-03-06,10,Sandwich,26,147,180.0,4680.0,1525.346594878738,26460.0,13010.62641366614,0.3259287595894739,567.5944593963495,4112.4055406036505,87.87191326076176
2024-03-06,10,Burger,7,115,220.0,1540.0,801.2712360471271,25300.0,11943.749647612038,0.5203059974331994,186.77253578426888,1353.227464215731,87.87191326076176
2024-03-06,10,Pasta,14,143,300.0,4200.0,1338.8053392100237,42900.0,18028.72907120358,0.3187631760023866,509.379643048006,3690.620356951994,87.87191326076176
2024-03-06,10,Brownie,21,104,140.0,2940.0,1035.5243144233912,14560.0,6407.361958497845,0.3522191545657793,356.56575013360424,2583.434249866396,87.87191326076177
2024-03-07,10,Espresso,26,162,120.0,3120.0,1550.620840016344,19440.0,10260.4169373788,0.4969938589795974,378.3963062642331,2741.6036937357667,87.87191326076176
2024-03-07,10,Cappuccino,25,129,180.0,4500.0,1828.5409311515089,23220.0,10102.925566416625,0.4063424291447797,545.7639032657208,3954.2360967342793,87.87191326076176
2024-03-07,10,Latte,24,151,200.0,4800.0,3109.78244615317,30200.0,16285.832962454788,0.6478713429485771,582.1481634834355,4217.851836516565,87.87191326076176
2024-03-07,10,Americano,15,142,150.0,2250.0,768.2806052415259,21300.0,8971.61251004993,0.3414580467740115,272.8819516328604,1977.1180483671396,87.87191326076176
2024-03-07,10,Mocha,7,94,220.0,1540.0,874.0350170308187,20680.0,10312.918958060338,0.567555205864168,186.77253578426888,1353.227464215731,87.87191326076176
2024-03-07,10,Cold Coffee,29,131,250.0,7250.0,3713.531040029018,32750.0,15920.271918864788,0.512211177935037,879.2862885947723,6370.7137114052275,87.87191326076176
2024-03-07,10,Sandwich,12,147,180.0,2160.0,1245.800067361625,26460.0,13010.62641366614,0.5767592904451968,261.96667356754597,1898.033326432454,87.87191326076176
2024-03-07,10,Burger,26,115,220.0,5720.0,2167.8256484041995,25300.0,11943.749647612038,0.3789904979727621,693.7265614844273,5026.273438515573,87.87191326076176
2024-03-07,10,Pasta,14,143,300.0,4200.0,2028.1816266414205,42900.0,18028.72907120358,0.4829003872955762,509.379643048006,3690.620356951994,87.87191326076176
2024-03-07,10,Brownie,12,104,140.0,1680.0,768.9025053545874,14560.0,6407.361958497845,0.457680062711064,203.75185721920244,1476.2481427807975,87.87191326076176
2024-03-08,10,Espresso,30,162,120.0,3600.0,1637.8284650643538,19440.0,10260.4169373788,0.4549523514067649,436.61112261257665,3163.3888773874232,87.87191326076176
2024-03-08,10,Cappuccino,11,129,180.0,1980.0,1190.095499417543,23220.0,10102.925566416625,0.601058333039163,240.13611743691715,1739.8638825630828,87.87191326076176
2024-03-08,10,Latte,9,151,200.0,1800.0,1163.7196940940826,30200.0,16285.832962454788,0.6465109411633793,218.30556130628833,1581.6944386937116,87.87191326076176
2024-03-08,10,Americano,5,142,150.0,750.0,305.1623141338321,21300.0,8971.61251004993,0.4068830855117761,90.96065054428679,659.0393494557132,87.87191326076177
2024-03-08,10,Mocha,6,94,220.0,1320.0,682.9146223353328,20680.0,10312.918958060338,0.517359562375252,160.09074495794476,1159.9092550420553,87.87191326076177
2024-03-08,10,Cold Coffee,12,131,250.0,3000.0,1540.112457857387,32750.0,15920.271918864788,0.5133708192857956,363.84260217714717,2636.157397822853,87.87191326076177
2024-03-08,10,Sandwich,20,147,180.0,3600.0,2012.5125249105267,26460.0,13010.62641366614,0.5590312569195908,436.61112261257665,3163.3888773874232,87.87191326076176
2024-03-08,10,Burger,24,115,220.0,5280.0,3335.1466902012985,25300.0,11943.749647612038,0.6316565701138823,640.3629798317791,4639.637020168221,87.87191326076177
2024-03-08,10,Pasta,29,143,300.0,8700.0,3242.7141732327136,42900.0,18028.72907120358,0.3727257670382429,1055.1435463137268,7644.856453686273,87.87191326076176
2024-03-08,10,Brownie,7,104,140.0,980.0,366.3816419897498,14560.0,6407.361958497845,0.3738588183568875,118.85525004453474,861.1447499554653,87.87191326076176
2024-03-09,10,Espresso,19,162,120.0,2280.0,1211.021653479245,19440.0,10260.4169373788,0.5311498480172128,276.5203776546319,2003.4796223453682,87.87191326076176
2024-03-09,10,Cappuccino,18,129,180.0,3240.0,1150.1027438939143,23220.0,10102.925566416625,0.354969982683307,392.95001035131895,2847.049989648681,87.87191326076176
2024-03-09,10,Latte,25,151,200.0,5000.0,1804.1737095712604,30200.0,16285.832962454788,0.3608347419142521,606.404336961912,4393.595663038088,87.87191326076176
2024-03-09,10,Americano,23,142,150.0,3450.0,1125.6408291981602,21300.0,8971.61251004993,0.3262727041154087,418.4189925037192,3031.581007496281,87.87191326076177
2024-03-09,10,Mocha,11,94,220.0,2420.0,728.2663370446442,20680.0,10312.918958060338,0.30093650291101,293.4996990895654,2126.500300910435,87.87191326076177
2024-03-09,10,Cold Coffee,27,131,250.0,6750.0,3089.315002159322,32750.0,15920.271918864788,0.4576762966161958,818.6458548985811,5931.354145101419,87.87191326076176
2024-03-09,10,Sandwich,27,147,180.0,4860.0,2468.072842898377,26460.0,13010.62641366614,0.5078339182918472,589.4250155269784,4270.574984473022,87.87191326076176
2024-03-09,10,Burger,17,115,220.0,3740.0,1503.258409341615,25300.0,11943.749647612038,0.4019407511608596,453.5904440475102,3286.40955595249,87.87191326076176
2024-03-09,10,Pasta,20,143,300.0,6000.0,2286.1000925676544,42900.0,18028.72907120358,0.381016682094609,727.6852043542943,5272.314795645706,87.87191326076177
2024-03-09,10,Brownie,17,104,140.0,2380.0,1302.894206289235,14560.0,6407.361958497845,0.5474345404576617,288.6484643938701,2091.35153560613,87.87191326076176
2024-03-10,10,Espresso,12,162,120.0,1440.0,786.3057292792334,19440.0,10260.4169373788,0.546045645332801,174.64444904503065,1265.3555509549694,87.87191326076177
2024-03-10,10,Cappuccino,9,129,180.0,1620.0,743.4357620727935,23220.0,10102.925566416625,0.4589109642424651,196.47500517565948,1423.5249948243404,87.87191326076176
2024-03-10,10,Latte,25,151,200.0,5000.0,2702.9236101246747,30200.0,16285.832962454788,0.5405847220249349,606.404336961912,4393.595663038088,87.87191326076176
2024-03-10,10,Americano,27,142,150.0,4050.0,2524.6439055540127,21300.0,8971.61251004993,0.623368865568892,491.1875129391487,3558.8124870608513,87.87191326076176
2024-03-10,10,Mocha,5,94,220.0,1100.0,633.3137902589915,20680.0,10312.918958060338,0.5757398093263559,133.40895413162062,966.5910458683794,87.87191326076177
2024-03-10,10,Cold Coffee,29,131,250.0,7250.0,3761.084693179213,32750.0,15920.271918864788,0.5187703025074777,879.2862885947723,6370.7137114052275,87.87191326076176
2024-03-10,10,Sandwich,29,147,180.0,5220.0,2773.981419293103,26460.0,13010.62641366614,0.5314140649986787,633.0861277882361,4586.913872211764,87.87191326076177
2024-03-10,10,Burger,8,115,220.0,1760.0,1103.1397704024362,25300.0,11943.749647612038,0.6267839604559297,213.454326610593,1546.545673389407,87.87191326076177
2024-03-10,10,Pasta,29,143,300.0,8700.0,3904.548151787325,42900.0,18028.72907120358,0.4487986381364741,1055.1435463137268,7644.856453686273,87.87191326076176
2024-03-10,10,Brownie,18,104,140.0,2520.0,1236.3040180227304,14560.0,6407.361958497845,0.4905968325487025,305.62778582880367,2214.3722141711964,87.87191326076177
2024-03-11,11,Espresso,12,120,120.0,1440.0,758.4079005948503,14400.0,6901.090857593227,0.5266721531908682,174.64444904503065,1265.3555509549694,87.87191326076177
2024-03-11,11,Cappuccino,10,97,180.0,1800.0,1112.2992104839418,17460.0,10463.971574236237,0.6179440058244121,218.30556130628833,1581.6944386937116,87.87191326076176
2024-03-11,11,Latte,30,155,200.0,6000.0,3535.925435265125,31000.0,17969.40737079917,0.5893209058775208,727.6852043542943,5272.314795645706,87.87191326076177
2024-03-11,11,Americano,27,125,150.0,4050.0,1316.2234437431166,18750.0,8101.388375348775,0.3249934428995349,491.1875129391487,3558.8124870608513,87.87191326076176
2024-03-11,11,Mocha,21,121,220.0,4620.0,1654.297150169912,26620.0,13161.889179685382,0.3580729762272536,560.3176073528066,4059.6823926471934,87.87191326076176
2024-03-11,11,Cold Coffee,19,136,250.0,4750.0,1936.4046384711617,34000.0,18214.794269855174,0.4076641344149814,576.0841201138163,4173.915879886184,87.87191326076176
2024-03-11,11,Sandwich,6,126,180.0,1080.0,607.1060189423177,22680.0,10668.565110831849,0.5621352027243682,130.98333678377298,949.016663216227,87.87191326076176
2024-03-11,11,Burger,22,142,220.0,4840.0,2416.2367415465424,31240.0,13881.099002909446,0.4992224672616823,586.9993981791308,4253.00060182087,87.87191326076177
2024-03-11,11,Pasta,12,104,300.0,3600.0,1443.6493412653606,31200.0,11991.442382607198,0.4010137059070446,436.61112261257665,3163.3888773874232,87.87191326076176
2024-03-11,11,Brownie,8,130,140.0,1120.0,384.74663400448566,18200.0,8166.635439333673,0.3435237803611479,135.83457147946825,984.1654285205318,87.87191326076177
2024-03-12,11,Espresso,19,120,120.0,2280.0,1233.5650369872506,14400.0,6901.090857593227,0.5410372969242327,276.5203776546319,2003.4796223453682,87.87191326076176
2024-03-12,11,Cappuccino,9,97,180.0,1620.0,882.7489993812318,17460.0,10463.971574236237,0.5449067897415011,196.47500517565948,1423.5249948243404,87.87191326076176
2024-03-12,11,Latte,30,155,200.0,6000.0,3779.6201055624856,31000.0,17969.40737079917,0.6299366842604143,727.6852043542943,5272.314795645706,87.87191326076177
2024-03-12,11,Americano,19,125,150.0,2850.0,1354.220996675131,18750.0,8101.388375348775,0.4751652619912739,345.65047206828984,2504.3495279317103,87.87191326076177
2024-03-12,11,Mocha,26,121,220.0,5720.0,2704.578029128859,26620.0,13161.889179685382,0.4728283267707795,693.7265614844273,5026.273438515573,87.87191326076176
2024-03-12,11,Cold Coffee,21,136,250.0,5250.0,1722.8119028649653,34000.0,18214.794269855174,0.3281546481647553,636.7245538100076,4613.275446189992,87.87191326076176
2024-03-12,11,Sandwich,22,126,180.0,3960.0,1243.2470468784877,22680.0,10668.565110831849,0.3139512744642646,480.2722348738343,3479.7277651261657,87.87191326076176
2024-03-12,11,Burger,24,142,220.0,5280.0,2382.388971369108,31240.0,13881.099002909446,0.4512100324562704,640.3629798317791,4639.637020168221,87.87191326076177
2024-03-12,11,Pasta,15,104,300.0,4500.0,1857.6564937893224,31200.0,11991.442382607198,0.4128125541754049,545.7639032657208,3954.2360967342793,87.87191326076176
2024-03-12,11,Brownie,29,130,140.0,4060.0,1573.7727893274575,18200.0,8166.635439333673,0.3876287658442013,492.4003216130725,3567.5996783869277,87.87191326076177
2024-03-13,11,Espresso,19,120,120.0,2280.0,756.8788555315261,14400.0,6901.090857593227,0.3319644103208448,276.5203776546319,2003.4796223453682,87.87191326076176
2024-03-13,11,Cappuccino,24,97,180.0,4320.0,2750.4095865155696,17460.0,10463.971574236237,0.6366688857674929,523.9333471350919,3796.066652864908,87.87191326076176
2024-03-13,11,Latte,28,155,200.0,5600.0,3318.478883256116,31000.0,17969.40737079917,0.5925855148671635,679.1728573973414,4920.827142602659,87.87191326076176
2024-03-13,11,Americano,21,125,150.0,3150.0,1579.1570179149735,18750.0,8101.388375348775,0.5013196882269757,382.03473228600456,2767.9652677139957,87.87191326076177
2024-03-13,11,Mocha,18,121,220.0,3960.0,2505.7897810396043,26620.0,13161.889179685382,0.6327751972322233,480.2722348738343,3479.7277651261657,87.87191326076176
2024-03-13,11,Cold Coffee,22,136,250.0,5500.0,3574.176902489094,34000.0,18214.794269855174,0.649850345907108,667.0447706581032,4832.9552293418965,87.87191326076176
2024-03-13,11,Sandwich,19,126,180.0,3420.0,1830.721056410977,22680.0,10668.565110831849,0.5352985545061337,414.78056648194774,3005.219433518052,87.87191326076176
2024-03-13,11,Burger,10,142,220.0,2200.0,867.5234899946315,31240.0,13881.099002909446,0.3943288590884689,266.81790826324124,1933.1820917367588,87.87191326076177
2024-03-13,11,Pasta,28,104,300.0,8400.0,2638.281119045172,31200.0,11991.442382607198,0.3140810856006156,1018.759286096012,7381.240713903988,87.87191326076176
2024-03-13,11,Brownie,20,130,140.0,2800.0,1581.143453804306,18200.0,8166.635439333673,0.564694090644395,339.5864286986707,2460.4135713013293,87.87191326076176
2024-03-14,11,Espresso,19,120,120.0,2280.0,1059.4596569548037,14400.0,6901.090857593227,0.4646752881380717,276.5203776546319,2003.4796223453682,87.87191326076176
2024-03-14,11,Cappuccino,13,97,180.0,2340.0,1235.5862718461892,17460.0,10463.971574236237,0.5280283213017902,283.79722969817476,2056.2027703018252,87.87191326076176
2024-03-14,11,Latte,29,155,200.0,5800.0,3599.627759491338,31000.0,17969.40737079917,0.6206254757743687,703.4290308758178,5096.570969124182,87.87191326076176
2024-03-14,11,Americano,12,125,150.0,1800.0,654.3381627505694,18750.0,8101.388375348775,0.3635212015280941,218.30556130628833,1581.6944386937116,87.87191326076176
2024-03-14,11,Mocha,25,121,220.0,5500.0,2776.75952865987,26620.0,13161.889179685382,0.5048653688472491,667.0447706581032,4832.9552293418965,87.87191326076176
2024-03-14,11,Cold Coffee,13,136,250.0,3250.0,1697.0676183790238,34000.0,18214.794269855174,0.5221746518089304,394.1628190252428,2855.8371809747573,87.87191326076176
2024-03-14,11,Sandwich,29,126,180.0,5220.0,2464.383040602981,22680.0,10668.565110831849,0.4721040307668547,633.0861277882361,4586.913872211764,87.87191326076177
2024-03-14,11,Burger,29,142,220.0,6380.0,2117.744293254116,31240.0,13881.099002909446,0.3319348422028395,773.7719339633996,5606.2280660366005,87.87191326076176
2024-03-14,11,Pasta,21,104,300.0,6300.0,2657.2541291297043,31200.0,11991.442382607198,0.4217863697031276,764.0694645720091,5535.930535427991,87.87191326076177
2024-03-14,11,Brownie,20,130,140.0,2800.0,1166.6422257917902,18200.0,8166.635439333673,0.4166579377827822,339.5864286986707,2460.4135713013293,87.87191326076176
2024-03-15,11,Espresso,25,120,120.0,3000.0,1603.640184997245,14400.0,6901.090857593227,0.5345467283324149,363.84260217714717,2636.157397822853,87.87191326076177
2024-03-15,11,Cappuccino,12,97,180.0,2160.0,1296.4462193666666,17460.0,10463.971574236237,0.6002065830401234,261.96667356754597,1898.033326432454,87.87191326076176
2024-03-15,11,Latte,13,155,200.0,2600.0,1080.1213338568589,31000.0,17969.40737079917,0.4154312822526379,315.3302552201942,2284.669744779806,87.87191326076177
2024-03-15,11,Americano,19,125,150.0,2850.0,1546.939489798474,18750.0,8101.388375348775,0.5427857858942013,345.65047206828984,2504.3495279317103,87.87191326076177
2024-03-15,11,Mocha,7,121,220.0,1540.0,617.3493916998247,26620.0,13161.889179685382,0.4008762283765095,186.77253578426888,1353.227464215731,87.87191326076176
2024-03-15,11,Cold Coffee,27,136,250.0,6750.0,4258.019737218085,34000.0,18214.794269855174,0.6308177388471237,818.6458548985811,5931.354145101419,87.87191326076176
2024-03-15,11,Sandwich,14,126,180.0,2520.0,1473.565242638892,22680.0,10668.565110831849,0.5847481121582905,305.62778582880367,2214.3722141711964,87.87191326076177
2024-03-15,11,Burger,12,142,220.0,2640.0,1300.2892666899274,31240.0,13881.099002909446,0.492533813140124,320.18148991588953,2319.8185100841106,87.87191326076177
2024-03-15,11,Pasta,13,104,300.0,3900.0,1790.8373652413609,31200.0,11991.442382607198,0.4591890680106053,472.9953828302913,3427.0046171697086,87.87191326076176
2024-03-15,11,Brownie,15,130,140.0,2100.0,861.1701105200734,18200.0,8166.635439333673,0.4100810050095588,254.689821524003,1845.310178475997,87.87191326076176
2024-03-16,11,Espresso,15,120,120.0,1800.0,743.6624853538767,14400.0,6901.090857593227,0.4131458251965981,218.30556130628833,1581.6944386937116,87.87191326076176
2024-03-16,11,Cappuccino,22,97,180.0,3960.0,2532.676031356688,17460.0,10463.971574236237,0.639564654383002,480.2722348738343,3479.7277651261657,87.87191326076176
2024-03-16,11,Latte,7,155,200.0,1400.0,618.0457779303654,31000.0,17969.40737079917,0.4414612699502609,169.79321434933536,1230.2067856506646,87.87191326076176
2024-03-16,11,Americano,9,125,150.0,1350.0,648.1467292255022,18750.0,8101.388375348775,0.4801086883151868,163.72917097971623,1186.2708290202838,87.87191326076177
2024-03-16,11,Mocha,9,121,220.0,1980.0,1278.7666158437555,26620.0,13161.889179685382,0.6458417251736139,240.13611743691715,1739.8638825630828,87.87191326076176
2024-03-16,11,Cold Coffee,12,136,250.0,3000.0,1590.5434058072856,34000.0,18214.794269855174,0.5301811352690952,363.84260217714717,2636.157397822853,87.87191326076177
2024-03-16,11,Sandwich,17,126,180.0,3060.0,1499.117739556556,22680.0,10668.565110831849,0.4899077580250183,371.1194542206901,2688.88054577931,87.87191326076177
2024-03-16,11,Burger,27,142,220.0,5940.0,2641.141699691789,31240.0,13881.099002909446,0.4446366497797625,720.4083523107514,5219.591647689249,87.87191326076177
2024-03-16,11,Pasta,9,104,300.0,2700.0,987.265501617828,31200.0,11991.442382607198,0.3656538894880844,327.45834195943246,2372.5416580405677,87.87191326076177
2024-03-16,11,Brownie,27,130,140.0,3780.0,1612.6340921576666,18200.0,8166.635439333673,0.4266227757030864,458.44167874320544,3321.5583212567944,87.87191326076176
2024-03-17,11,Espresso,11,120,120.0,1320.0,745.4767371736751,14400.0,6901.090857593227,0.5647551039194508,160.09074495794476,1159.9092550420553,87.87191326076177
2024-03-17,11,Cappuccino,7,97,180.0,1260.0,653.805255285949,17460.0,10463.971574236237,0.5188930597507532,152.81389291440183,1107.1861070855982,87.87191326076177
2024-03-17,11,Latte,18,155,200.0,3600.0,2037.5880754368816,31000.0,17969.40737079917,0.565996687621356,436.61112261257665,3163.3888773874232,87.87191326076176
2024-03-17,11,Americano,18,125,150.0,2700.0,1002.3625352410088,18750.0,8101.388375348775,0.3712453834225958,327.45834195943246,2372.5416580405677,87.87191326076177
2024-03-17,11,Mocha,15,121,220.0,3300.0,1624.348683143558,26620.0,13161.889179685382,0.492226873679866,400.2268623948619,2899.773137605138,87.87191326076176
2024-03-17,11,Cold Coffee,22,136,250.0,5500.0,3435.770064625562,34000.0,18214.794269855174,0.6246854662955568,667.0447706581032,4832.9552293418965,87.87191326076176
2024-03-17,11,Sandwich,19,126,180.0,3420.0,1550.4249658016367,22680.0,10668.565110831849,0.4533406332753323,414.78056648194774,3005.219433518052,87.87191326076176
2024-03-17,11,Burger,18,142,220.0,3960.0,2155.7745403633307,31240.0,13881.099002909446,0.5443875101927603,480.2722348738343,3479.7277651261657,87.87191326076176
2024-03-17,11,Pasta,6,104,300.0,1800.0,616.4984325184505,31200.0,11991.442382607198,0.3424991291769169,218.30556130628833,1581.6944386937116,87.87191326076176
2024-03-17,11,Brownie,11,130,140.0,1540.0,986.5261337278932,18200.0,8166.635439333673,0.640601385537593,186.77253578426888,1353.227464215731,87.87191326076176
2024-03-18,12,Espresso,18,114,120.0,2160.0,1108.3069803139656,13680.0,7356.990401995768,0.5131050834786878,261.96667356754597,1898.033326432454,87.87191326076176
2024-03-18,12,Cappuccino,17,136,180.0,3060.0,1174.2875821529135,24480.0,10728.080378217255,0.3837541118146776,371.1194542206901,2688.88054577931,87.87191326076177
2024-03-18,12,Latte,29,125,200.0,5800.0,2061.5076725246217,25000.0,11645.599939765018,0.3554323573318313,703.4290308758178,5096.570969124182,87.87191326076176
2024-03-18,12,Americano,23,144,150.0,3450.0,1700.138100955724,21600.0,11813.013440854302,0.4927936524509345,418.4189925037192,3031.581007496281,87.87191326076177
2024-03-18,12,Mocha,27,138,220.0,5940.0,2930.130679422711,30360.0,15117.905330919217,0.4932879931688065,720.4083523107514,5219.591647689249,87.87191326076177
2024-03-18,12,Cold Coffee,5,125,250.0,1250.0,415.77902556066607,31250.0,13907.032304096996,0.3326232204485329,151.601084240478,1098.398915759522,87.87191326076176
2024-03-18,12,Sandwich,29,112,180.0,5220.0,3378.8537936750668,20160.0,10844.86927544616,0.6472899987883269,633.0861277882361,4586.913872211764,87.87191326076177
2024-03-18,12,Burger,23,115,220.0,5060.0,3134.798814795462,25300.0,12208.108696555344,0.6195254574694589,613.6811890054549,4446.318810994545,87.87191326076176
2024-03-18,12,Pasta,17,123,300.0,5100.0,2353.6844911091284,36900.0,18420.71929746886,0.4615067629625742,618.5324237011502,4481.46757629885,87.87191326076177
2024-03-18,12,Brownie,20,121,140.0,2800.0,955.1168261077664,16940.0,8431.909624467145,0.3411131521813451,339.5864286986707,2460.4135713013293,87.87191326076176
2024-03-19,12,Espresso,5,114,120.0,600.0,354.7500664914693,13680.0,7356.990401995768,0.5912501108191155,72.76852043542944,527.2314795645706,87.87191326076176
2024-03-19,12,Cappuccino,16,136,180.0,2880.0,1366.362508744853,24480.0,10728.080378217255,0.4744314266475183,349.2888980900613,2530.711101909939,87.87191326076177
